condition,method,seed,feedback_seed,feedback_rank,epoch,n_train,input_noise,train_label_noise,loss,test_acc
nuisance_dominant,nmnc,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,1.5583245754241943,0.17236328125
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.1,68699.109375,0.11767578125
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.1,74340.140625,0.13037109375
nuisance_dominant,nmnc,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,1.3823802471160889,0.17626953125
task_aligned,ndfa_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,1.0314022302627563,0.79443359375
task_aligned,ndfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,1.0437960624694824,0.8076171875
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.1,67673.9765625,0.130615234375
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,512.0,0.05,0.1,0.2836217284202575,0.5986328125
low_sample_noisy,ndfa_random_kronecker,2.0,1.0,0.0,14.0,512.0,0.05,0.1,0.0457445010542869,0.6455078125
low_sample_noisy,ndfa_random_kronecker,2.0,0.0,0.0,14.0,512.0,0.05,0.1,0.0479116216301918,0.666748046875
low_sample_noisy,ndfa_random_kronecker,2.0,2.0,0.0,14.0,512.0,0.05,0.1,0.0467268787324428,0.660400390625
nuisance_dominant,vnc,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,1.145557522773743,0.169189453125
task_aligned,vnc,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,1.467511534690857,0.9208984375
task_aligned,drtp_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,73907101696.0,0.314208984375
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,512.0,0.05,0.1,0.2875449359416961,0.603271484375
nuisance_dominant,nmnc,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,1.556480884552002,0.2236328125
nuisance_dominant,nmnc,1.0,0.0,0.0,14.0,2048.0,0.15,0.0,1.5636417865753174,0.21923828125
nuisance_dominant,vnc,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,1.1593528985977173,0.255615234375
nuisance_dominant,bp,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.5161617994308472,0.39794921875
nuisance_dominant,vnc,1.0,1.0,0.0,14.0,2048.0,0.15,0.0,1.230701923370361,0.25
task_aligned,ndfa_random_kronecker,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.2441224008798599,0.7724609375
task_aligned,ndfa_random_kronecker,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.2213921546936035,0.755615234375
low_sample_noisy,ndfa_random_kronecker,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.1407505124807357,0.712158203125
low_sample_noisy,drtp_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,851245924352.0,0.135009765625
low_sample_noisy,drtp_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,630454681600.0,0.111328125
low_sample_noisy,vnc,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.8515625,0.7255859375
low_sample_noisy,drtp_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,896598474752.0,0.111328125
task_aligned,drtp_random,2.0,0.0,0.0,14.0,512.0,0.05,0.0,381827.09375,0.65966796875
task_aligned,ndfa_random_kronecker,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.0357392318546772,0.944091796875
low_sample_noisy,ndfa_random_kronecker,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.1435577571392059,0.696533203125
low_sample_noisy,ndfa_random_kronecker,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.166875347495079,0.71923828125
task_aligned,ndfa_random_kronecker,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,0.3086438477039337,0.60400390625
nuisance_dominant,vnc,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,1.252662181854248,0.174072265625
nuisance_dominant,vnc,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,1.043190836906433,0.1796875
nuisance_dominant,nmnc,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,1.514275074005127,0.17431640625
task_aligned,ndfa_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,1.0632984638214111,0.79541015625
nuisance_dominant,drtp_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,2124366080.0,0.125244140625
nuisance_dominant,drtp_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,3854134784.0,0.13037109375
nuisance_dominant,drtp_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,1885311872.0,0.125244140625
low_sample_noisy,vnc,2.0,1.0,0.0,14.0,512.0,0.05,0.1,0.8294200301170349,0.306884765625
low_sample_noisy,vnc,2.0,0.0,0.0,14.0,512.0,0.05,0.1,0.7364340424537659,0.342041015625
low_sample_noisy,nmnc,2.0,0.0,0.0,14.0,512.0,0.05,0.1,1.2043724060058594,0.271484375
low_sample_noisy,vnc,2.0,2.0,0.0,14.0,512.0,0.05,0.1,0.7920215725898743,0.3193359375
task_aligned,drtp_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,40870371328.0,0.53076171875
low_sample_noisy,drtp_random,2.0,0.0,0.0,14.0,512.0,0.05,0.1,15903177.0,0.123291015625
low_sample_noisy,drtp_random,2.0,2.0,0.0,14.0,512.0,0.05,0.1,14288641.0,0.132568359375
low_sample_noisy,drtp_random,2.0,1.0,0.0,14.0,512.0,0.05,0.1,15228987.0,0.1201171875
nuisance_dominant,dfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,487261.59375,0.126220703125
nuisance_dominant,fa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,238866.125,0.12939453125
nuisance_dominant,fa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,239395.09375,0.125
nuisance_dominant,fa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,495854.1875,0.138427734375
nuisance_dominant,dfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,293157.53125,0.12255859375
nuisance_dominant,dfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,148902.765625,0.12646484375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.8202424645423889,0.87890625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,0.8391833901405334,0.878173828125
task_aligned,drtp_random,2.0,2.0,0.0,14.0,512.0,0.05,0.0,248477.375,0.5888671875
low_sample_noisy,ndfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.5679945349693298,0.7431640625
low_sample_noisy,ndfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.5653442144393921,0.737060546875
low_sample_noisy,ndfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.5750423669815063,0.711669921875
nuisance_dominant,nmnc,1.0,2.0,0.0,14.0,2048.0,0.15,0.0,1.6022173166275024,0.21484375
task_aligned,drtp_random,2.0,1.0,0.0,14.0,512.0,0.05,0.0,192243.84375,0.413330078125
low_sample_noisy,fa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,1021.7547607421876,0.229248046875
low_sample_noisy,fa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,9764.298828125,0.388427734375
low_sample_noisy,nmnc,2.0,2.0,0.0,14.0,512.0,0.05,0.1,1.197517991065979,0.28076171875
low_sample_noisy,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,584.411376953125,0.134765625
low_sample_noisy,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.1,758.2896728515625,0.11181640625
task_aligned,drtp_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,35616849920.0,0.387939453125
task_aligned,ndfa_random_kronecker,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,0.8670942783355713,0.727294921875
low_sample_noisy,nmnc,2.0,1.0,0.0,14.0,512.0,0.05,0.1,1.199626326560974,0.273681640625
task_aligned,ndfa_random_kronecker,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,0.919586718082428,0.729736328125
low_sample_noisy,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.1,880.4281616210938,0.187744140625
low_sample_noisy,bp,3.0,0.0,0.0,14.0,512.0,0.05,0.1,0.6618565320968628,0.351318359375
nuisance_dominant,ndfa_random_kronecker,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.0498427785933017,0.50439453125
nuisance_dominant,ndfa_random_kronecker,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.0513404756784439,0.514892578125
nuisance_dominant,ndfa_random_kronecker,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.0487434267997741,0.5107421875
task_aligned,ndfa_random_kronecker,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,0.3273175358772278,0.617431640625
task_aligned,ndfa_random_kronecker,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,0.2908671200275421,0.623046875
nuisance_dominant,ndfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.3956624865531921,0.467529296875
nuisance_dominant,ndfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.3693700432777405,0.458984375
nuisance_dominant,fa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,950469.625,0.130615234375
nuisance_dominant,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.3749524652957916,0.468017578125
nuisance_dominant,fa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,818484.6875,0.12890625
nuisance_dominant,fa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,6877210.5,0.123046875
nuisance_dominant,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.1,148183.5625,0.12939453125
nuisance_dominant,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.1,84277.765625,0.121337890625
task_aligned,drtp_random,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,13276986.0,0.12451171875
task_aligned,drtp_random,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,16121733.0,0.125244140625
low_sample_noisy,fa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,2364.8515625,0.122802734375
low_sample_noisy,ndfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,0.3167397081851959,0.624267578125
low_sample_noisy,ndfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.1,0.2795813381671905,0.616455078125
low_sample_noisy,ndfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.1,0.2791338264942169,0.636474609375
task_aligned,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,1.251366138458252,0.86962890625
low_sample_noisy,fa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.1,7449.0009765625,0.116455078125
low_sample_noisy,fa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.1,37028.37890625,0.1376953125
task_aligned,ndfa_random_kronecker,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,0.9052133560180664,0.68408203125
low_sample_noisy,dfa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,10669.0927734375,0.559814453125
low_sample_noisy,fa_random,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,682.7432861328125,0.319580078125
low_sample_noisy,dfa_random,2.0,2.0,0.0,14.0,4096.0,0.05,0.2,2023.160400390625,0.44873046875
low_sample_noisy,dfa_random,2.0,1.0,0.0,14.0,4096.0,0.05,0.2,6950.36962890625,0.495849609375
task_aligned,vnc,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.2211769521236419,0.92919921875
low_sample_noisy,bp,2.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.7530977725982666,0.69677734375
task_aligned,vnc,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.2260456532239914,0.931884765625
nuisance_dominant,ndfa_random_kronecker,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.0171643402427434,0.776123046875
nuisance_dominant,ndfa_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.0828653052449226,0.759765625
nuisance_dominant,ndfa_random_kronecker,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.0166096780449152,0.76904296875
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,0.8014761209487915,0.873779296875
task_aligned,fa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,31192.908203125,0.60888671875
nuisance_dominant,ndfa_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.089724563062191,0.740234375
nuisance_dominant,ndfa_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.0783566758036613,0.754638671875
nuisance_dominant,drtp_random,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,117455568896.0,0.126220703125
nuisance_dominant,vnc,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,1.6768840551376345,0.298828125
nuisance_dominant,drtp_random,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,139940397056.0,0.123291015625
nuisance_dominant,vnc,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,1.057844161987305,0.322265625
task_aligned,fa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,14595.68359375,0.472900390625
task_aligned,fa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,16664.076171875,0.62646484375
nuisance_dominant,ndfa_random_kronecker,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.0168767608702182,0.78173828125
nuisance_dominant,drtp_random,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,159413682176.0,0.126220703125
task_aligned,vnc,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.2285260409116745,0.93115234375
low_sample_noisy,nmnc,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,1.1448487043380735,0.607177734375
low_sample_noisy,vnc,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.8677390813827515,0.670166015625
low_sample_noisy,nmnc,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,1.3507126569747925,0.552734375
low_sample_noisy,nmnc,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,1.115989327430725,0.634521484375
low_sample_noisy,vnc,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.843532919883728,0.68408203125
low_sample_noisy,vnc,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.9254233837127686,0.644775390625
low_sample_noisy,drtp_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,1070097039360.0,0.139892578125
task_aligned,nmnc,2.0,1.0,0.0,14.0,512.0,0.05,0.0,0.2897244989871979,0.922119140625
task_aligned,nmnc,2.0,0.0,0.0,14.0,512.0,0.05,0.0,0.2933875918388366,0.9228515625
nuisance_dominant,nmnc,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,1.5652332305908203,0.191650390625
nuisance_dominant,nmnc,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,1.5718071460723877,0.190673828125
nuisance_dominant,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,40348.328125,0.1279296875
nuisance_dominant,bp,1.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.8600518703460693,0.177001953125
task_aligned,drtp_random,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,12558196.0,0.315673828125
nuisance_dominant,nmnc,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,1.527243971824646,0.194580078125
task_aligned,vnc,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,1.4109147787094116,0.886962890625
task_aligned,vnc,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,1.41321861743927,0.883056640625
task_aligned,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,1.25184965133667,0.874755859375
low_sample_noisy,drtp_random,3.0,0.0,0.0,14.0,512.0,0.05,0.1,6642154.0,0.11376953125
low_sample_noisy,ndfa_random_kronecker,3.0,2.0,0.0,14.0,512.0,0.05,0.1,0.0514606237411499,0.6728515625
low_sample_noisy,drtp_random,3.0,1.0,0.0,14.0,512.0,0.05,0.1,5696634.0,0.1240234375
nuisance_dominant,vnc,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,1.3644182682037354,0.219970703125
task_aligned,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,1.253461241722107,0.853515625
low_sample_noisy,ndfa_random_kronecker,3.0,0.0,0.0,14.0,512.0,0.05,0.1,0.0482650250196456,0.6845703125
low_sample_noisy,ndfa_random_kronecker,3.0,1.0,0.0,14.0,512.0,0.05,0.1,0.0488334409892559,0.66796875
nuisance_dominant,nmnc,2.0,2.0,0.0,14.0,2048.0,0.15,0.0,1.2294719219207764,0.306884765625
nuisance_dominant,nmnc,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,1.6330090761184692,0.2490234375
nuisance_dominant,dfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,140354.53125,0.145751953125
nuisance_dominant,bp,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.6009053587913513,0.424560546875
task_aligned,dfa_random,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,1.062848448753357,0.89990234375
nuisance_dominant,nmnc,2.0,0.0,0.0,14.0,2048.0,0.15,0.0,2.204469680786133,0.205078125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,1024.0,0.15,0.2,11.19196319580078,0.599609375
task_aligned,dfa_random,1.0,1.0,0.0,14.0,1024.0,0.15,0.2,4.81695032119751,0.663330078125
task_aligned,bp,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.2023459374904632,0.9365234375
low_sample_noisy,drtp_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,1167909584896.0,0.119384765625
low_sample_noisy,ndfa_random_kronecker,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.125447541475296,0.689453125
low_sample_noisy,drtp_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,1050080641024.0,0.12890625
nuisance_dominant,vnc,2.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.7540605068206787,0.39794921875
task_aligned,nmnc,2.0,2.0,0.0,14.0,512.0,0.05,0.0,0.2834645211696625,0.924072265625
low_sample_noisy,ndfa_random_kronecker,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.1431851238012313,0.685791015625
low_sample_noisy,ndfa_random_kronecker,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.1364502757787704,0.681396484375
nuisance_dominant,drtp_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,1587455360.0,0.10791015625
nuisance_dominant,vnc,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,1.3565508127212524,0.195068359375
nuisance_dominant,drtp_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,2037477248.0,0.10791015625
nuisance_dominant,vnc,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,1.47347092628479,0.19873046875
task_aligned,nmnc,2.0,0.0,0.0,14.0,1024.0,0.15,0.4,1.4754551649093628,0.872314453125
task_aligned,vnc,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,1.4116514921188354,0.883544921875
nuisance_dominant,ndfa_random_kronecker,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.0397217273712158,0.60205078125
nuisance_dominant,drtp_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,1885438080.0,0.125244140625
task_aligned,fa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,293285.28125,0.4921875
low_sample_noisy,nmnc,3.0,0.0,0.0,14.0,512.0,0.05,0.1,1.2788665294647217,0.27099609375
low_sample_noisy,vnc,3.0,2.0,0.0,14.0,512.0,0.05,0.1,0.8468092083930969,0.32958984375
low_sample_noisy,nmnc,3.0,2.0,0.0,14.0,512.0,0.05,0.1,1.2840495109558103,0.284912109375
low_sample_noisy,nmnc,3.0,1.0,0.0,14.0,512.0,0.05,0.1,1.2908077239990234,0.29248046875
low_sample_noisy,vnc,3.0,1.0,0.0,14.0,512.0,0.05,0.1,0.8973889350891113,0.3447265625
low_sample_noisy,vnc,3.0,0.0,0.0,14.0,512.0,0.05,0.1,1.1198898553848269,0.335693359375
low_sample_noisy,drtp_random,3.0,2.0,0.0,14.0,512.0,0.05,0.1,6873800.5,0.1240234375
task_aligned,fa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,129547.5390625,0.41845703125
task_aligned,fa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,253460.578125,0.526123046875
nuisance_dominant,fa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,1150069.125,0.120849609375
nuisance_dominant,ndfa_random,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.0756629109382629,0.77197265625
nuisance_dominant,fa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,15571.3525390625,0.12744140625
nuisance_dominant,fa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,338619.21875,0.114013671875
nuisance_dominant,dfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,78610.34375,0.15283203125
nuisance_dominant,dfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,185703.015625,0.141357421875
task_aligned,bp,1.0,0.0,0.0,14.0,1024.0,0.15,0.2,1.0773054361343384,0.900146484375
task_aligned,nmnc,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.9993590712547302,0.90576171875
low_sample_noisy,fa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,390164.4375,0.20751953125
low_sample_noisy,ndfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,0.509009063243866,0.705322265625
low_sample_noisy,ndfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.5168387293815613,0.70947265625
low_sample_noisy,ndfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.4916359782218933,0.704345703125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,0.1861003339290619,0.9296875
low_sample_noisy,fa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,2202979.0,0.131591796875
low_sample_noisy,fa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,78265.484375,0.3232421875
task_aligned,dfa_random,3.0,1.0,0.0,14.0,512.0,0.05,0.0,0.099163182079792,0.944580078125
low_sample_noisy,dfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.1,1821.8367919921875,0.140380859375
low_sample_noisy,fa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.1,22405.771484375,0.108642578125
low_sample_noisy,dfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.1,4384.61669921875,0.17333984375
low_sample_noisy,dfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.1,714.1278076171875,0.118408203125
task_aligned,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.4,282.2618713378906,0.46435546875
low_sample_noisy,bp,4.0,0.0,0.0,14.0,512.0,0.05,0.1,0.5748075246810913,0.345703125
task_aligned,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.4,138.40579223632812,0.445556640625
nuisance_dominant,ndfa_random_kronecker,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.0435093231499195,0.589111328125
nuisance_dominant,ndfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,0.2494052797555923,0.53955078125
nuisance_dominant,ndfa_random_kronecker,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.0436343215405941,0.598876953125
task_aligned,nmnc,2.0,2.0,0.0,14.0,1024.0,0.15,0.4,1.4749630689620972,0.875732421875
task_aligned,nmnc,2.0,1.0,0.0,14.0,1024.0,0.15,0.4,1.4765640497207642,0.874755859375
nuisance_dominant,ndfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,0.2915370464324951,0.547607421875
nuisance_dominant,ndfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,0.2713586986064911,0.5546875
low_sample_noisy,nmnc,0.0,2.0,0.0,14.0,4096.0,0.05,0.2,1.0441086292266846,0.625732421875
low_sample_noisy,dfa_random,1.0,2.0,0.0,14.0,4096.0,0.05,0.2,1981.33056640625,0.43115234375
low_sample_noisy,dfa_random,1.0,1.0,0.0,14.0,4096.0,0.05,0.2,119785.15625,0.322265625
task_aligned,fa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,288.7803955078125,0.920654296875
task_aligned,dfa_random,3.0,2.0,0.0,14.0,512.0,0.05,0.0,0.095212422311306,0.937744140625
low_sample_noisy,nmnc,0.0,1.0,0.0,14.0,4096.0,0.05,0.2,0.9027089476585388,0.7353515625
task_aligned,fa_random,3.0,0.0,0.0,14.0,512.0,0.05,0.0,746.64306640625,0.918212890625
low_sample_noisy,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,15182.6005859375,0.54150390625
low_sample_noisy,bp,1.0,0.0,0.0,14.0,4096.0,0.05,0.2,0.7200958728790283,0.68359375
nuisance_dominant,ndfa_random_kronecker,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.0154803050681948,0.7880859375
nuisance_dominant,ndfa_random_kronecker,3.0,0.0,0.0,14.0,2048.0,0.15,0.0,0.015374744310975,0.798583984375
nuisance_dominant,ndfa_random_kronecker,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.0154021540656685,0.7890625
task_aligned,nmnc,0.0,1.0,0.0,14.0,1024.0,0.15,0.2,1.0068392753601074,0.9052734375
task_aligned,nmnc,0.0,0.0,0.0,14.0,1024.0,0.15,0.2,1.0037585496902466,0.9052734375
nuisance_dominant,ndfa_random,3.0,2.0,0.0,14.0,2048.0,0.15,0.0,0.0750103294849395,0.76123046875
nuisance_dominant,ndfa_random,3.0,1.0,0.0,14.0,2048.0,0.15,0.0,0.0751407817006111,0.763427734375
nuisance_dominant,dfa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,30480.19140625,0.12353515625
nuisance_dominant,fa_random,0.0,2.0,0.0,14.0,1024.0,0.15,0.1,1661263.875,0.13330078125
nuisance_dominant,fa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,66143.7734375,0.12890625
nuisance_dominant,fa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,648779.8125,0.118896484375
nuisance_dominant,dfa_random,0.0,0.0,0.0,14.0,1024.0,0.15,0.1,4472.2802734375,0.139892578125
nuisance_dominant,dfa_random,0.0,1.0,0.0,14.0,1024.0,0.15,0.1,21636.40234375,0.120361328125
task_aligned,dfa_random,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,4.833587169647217,0.3662109375
task_aligned,bp,3.0,0.0,0.0,14.0,1024.0,0.15,0.4,1.4183764457702637,0.888427734375
task_aligned,dfa_random,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,254.1691436767578,0.4970703125
low_sample_noisy,ndfa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.1,0.3088661432266235,0.606201171875
low_sample_noisy,ndfa_random,4.0,0.0,0.0,14.0,512.0,0.05,0.1,0.2906737923622131,0.58447265625
low_sample_noisy,ndfa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.1,0.3170976638793945,0.616455078125
nuisance_dominant,nmnc,4.0,2.0,0.0,14.0,1024.0,0.05,0.1,1.4886738061904907,0.188232421875
task_aligned,bp,1.0,0.0,0.0,14.0,4096.0,0.05,0.4,1.4566330909729004,0.91259765625
low_sample_noisy,fa_random,4.0,1.0,0.0,14.0,512.0,0.05,0.1,2616.388916015625,0.123046875
low_sample_noisy,fa_random,4.0,2.0,0.0,14.0,512.0,0.05,0.1,13824.947265625,0.130859375
task_aligned,vnc,0.0,2.0,0.0,14.0,1024.0,0.15,0.2,0.9538023471832277,0.901123046875
